description,hostname,field_name,field_value,snmp_index,data_source_path
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/8/0/1,1160,<path_rra>/p-d1-bds_traffic_in_146010.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/26,581,<path_rra>/p-d5-kbl_traffic_in_146000.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/17,572,<path_rra>/p-d5-kbl_traffic_in_145991.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/28,583,<path_rra>/p-d5-kbl_traffic_in_146002.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/13/0/5,365,<path_rra>/p-d7-mdo_traffic_in_175595.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/13/0/4,369,<path_rra>/p-d7-mdo_traffic_in_175594.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/27,582,<path_rra>/p-d5-kbl_traffic_in_146001.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/18,573,<path_rra>/p-d5-kbl_traffic_in_145992.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/19,574,<path_rra>/p-d5-kbl_traffic_in_145993.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/29,584,<path_rra>/p-d5-kbl_traffic_in_146003.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/20,575,<path_rra>/p-d5-kbl_traffic_in_145994.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/21,576,<path_rra>/p-d5-kbl_traffic_in_145995.rrd
 P-D5-KBL,61.5.14.164,ifName,Bundle-Ether60,645,<path_rra>/p-d5-kbl_traffic_in_146007.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/25,580,<path_rra>/p-d5-kbl_traffic_in_145999.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/31,586,<path_rra>/p-d5-kbl_traffic_in_146005.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/23,578,<path_rra>/p-d5-kbl_traffic_in_145997.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/15,570,<path_rra>/p-d5-kbl_traffic_in_145989.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/8/0/2,1161,<path_rra>/p-d1-bds_traffic_in_146011.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/30,585,<path_rra>/p-d5-kbl_traffic_in_146004.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/22,577,<path_rra>/p-d5-kbl_traffic_in_145996.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/8/0/3,1162,<path_rra>/p-d1-bds_traffic_in_146012.rrd
 P-D5-KBL,61.5.14.164,ifName,Bundle-Ether25,644,<path_rra>/p-d5-kbl_traffic_in_146006.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/24,579,<path_rra>/p-d5-kbl_traffic_in_145998.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/16,571,<path_rra>/p-d5-kbl_traffic_in_145990.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/8/0/4,1163,<path_rra>/p-d1-bds_traffic_in_146013.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/19/0/3,148,<path_rra>/p2-d1-btc_traffic_in_138659.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/1/0/22,68,<path_rra>/p-d2-cka_traffic_in_151814.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/1/0/21,67,<path_rra>/p-d2-cka_traffic_in_151813.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/16,675,<path_rra>/p-d7-pnk_traffic_in_177086.rrd
 P-D7-PTR,61.5.13.10,ifName,GigabitEthernet0/13/1/11.11,768,<path_rra>/p-d7-ptr_traffic_in_122841.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/3,602,<path_rra>/p-d5-kbl_traffic_in_153718.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/4,601,<path_rra>/p-d5-kbl_traffic_in_153717.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/6,600,<path_rra>/p-d5-kbl_traffic_in_153716.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/7,599,<path_rra>/p-d5-kbl_traffic_in_153715.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/2,598,<path_rra>/p-d5-kbl_traffic_in_153714.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/5,597,<path_rra>/p-d5-kbl_traffic_in_153713.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/47,733,<path_rra>/p-d2-jt2_new_traffic_in_153704.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/46,732,<path_rra>/p-d2-jt2_new_traffic_in_153703.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/45,731,<path_rra>/p-d2-jt2_new_traffic_in_153702.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/44,730,<path_rra>/p-d2-jt2_new_traffic_in_153701.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/43,729,<path_rra>/p-d2-jt2_new_traffic_in_153700.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/42,728,<path_rra>/p-d2-jt2_new_traffic_in_153699.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/41,727,<path_rra>/p-d2-jt2_new_traffic_in_153698.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/40,726,<path_rra>/p-d2-jt2_new_traffic_in_153697.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/35,725,<path_rra>/p-d2-jt2_new_traffic_in_153696.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/34,724,<path_rra>/p-d2-jt2_new_traffic_in_153695.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/33,723,<path_rra>/p-d2-jt2_new_traffic_in_153694.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/32,722,<path_rra>/p-d2-jt2_new_traffic_in_153693.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/31,721,<path_rra>/p-d2-jt2_new_traffic_in_153692.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/30,720,<path_rra>/p-d2-jt2_new_traffic_in_153691.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/29,719,<path_rra>/p-d2-jt2_new_traffic_in_153690.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/28,718,<path_rra>/p-d2-jt2_new_traffic_in_153689.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/39,717,<path_rra>/p-d2-jt2_new_traffic_in_153688.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/38,716,<path_rra>/p-d2-jt2_new_traffic_in_153687.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/37,715,<path_rra>/p-d2-jt2_new_traffic_in_153686.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/36,714,<path_rra>/p-d2-jt2_new_traffic_in_153685.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/27,713,<path_rra>/p-d2-jt2_new_traffic_in_153684.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/26,712,<path_rra>/p-d2-jt2_new_traffic_in_153683.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/25,711,<path_rra>/p-d2-jt2_new_traffic_in_153682.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/24,710,<path_rra>/p-d2-jt2_new_traffic_in_153681.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/23,709,<path_rra>/p-d2-jt2_new_traffic_in_153680.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/22,708,<path_rra>/p-d2-jt2_new_traffic_in_153679.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/21,707,<path_rra>/p-d2-jt2_new_traffic_in_153678.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/20,706,<path_rra>/p-d2-jt2_new_traffic_in_153677.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/19,705,<path_rra>/p-d2-jt2_new_traffic_in_153676.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/18,704,<path_rra>/p-d2-jt2_new_traffic_in_153675.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/17,703,<path_rra>/p-d2-jt2_new_traffic_in_153674.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/16,702,<path_rra>/p-d2-jt2_new_traffic_in_153673.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/43,701,<path_rra>/p-d2-jt2_new_traffic_in_153672.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/42,700,<path_rra>/p-d2-jt2_new_traffic_in_153671.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/41,699,<path_rra>/p-d2-jt2_new_traffic_in_153670.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/40,698,<path_rra>/p-d2-jt2_new_traffic_in_153669.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/47,697,<path_rra>/p-d2-jt2_new_traffic_in_153668.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/46,696,<path_rra>/p-d2-jt2_new_traffic_in_153667.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/45,695,<path_rra>/p-d2-jt2_new_traffic_in_153666.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/44,694,<path_rra>/p-d2-jt2_new_traffic_in_153665.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/31,693,<path_rra>/p-d2-jt2_new_traffic_in_153664.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/30,692,<path_rra>/p-d2-jt2_new_traffic_in_153663.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/29,691,<path_rra>/p-d2-jt2_new_traffic_in_153662.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/28,690,<path_rra>/p-d2-jt2_new_traffic_in_153661.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/39,689,<path_rra>/p-d2-jt2_new_traffic_in_153660.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/38,688,<path_rra>/p-d2-jt2_new_traffic_in_153659.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/37,687,<path_rra>/p-d2-jt2_new_traffic_in_153658.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/36,686,<path_rra>/p-d2-jt2_new_traffic_in_153657.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/35,685,<path_rra>/p-d2-jt2_new_traffic_in_153656.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/34,684,<path_rra>/p-d2-jt2_new_traffic_in_153655.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/33,683,<path_rra>/p-d2-jt2_new_traffic_in_153654.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/32,682,<path_rra>/p-d2-jt2_new_traffic_in_153653.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/27,681,<path_rra>/p-d2-jt2_new_traffic_in_153652.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/26,680,<path_rra>/p-d2-jt2_new_traffic_in_153651.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/25,679,<path_rra>/p-d2-jt2_new_traffic_in_153650.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/24,678,<path_rra>/p-d2-jt2_new_traffic_in_153649.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/7,677,<path_rra>/p-d2-jt2_new_traffic_in_153648.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/6,676,<path_rra>/p-d2-jt2_new_traffic_in_153647.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/9/0/5,675,<path_rra>/p-d2-jt2_new_traffic_in_153646.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/29,688,<path_rra>/p-d7-pnk_traffic_in_177099.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/9,1508,<path_rra>/p-d1-bds_traffic_in_175178.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/13/0/1,354,<path_rra>/p-d7-mdo_traffic_in_175593.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether15,638,<path_rra>/t2-d7-ptr_traffic_in_101908.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/30,487,<path_rra>/p-d1-bds_traffic_in_158217.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/29,486,<path_rra>/p-d1-bds_traffic_in_158216.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/25,482,<path_rra>/p-d1-bds_traffic_in_158212.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/24,481,<path_rra>/p-d1-bds_traffic_in_158211.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/23,480,<path_rra>/p-d1-bds_traffic_in_158210.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/22,479,<path_rra>/p-d1-bds_traffic_in_158209.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/21,478,<path_rra>/p-d1-bds_traffic_in_158208.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/20,477,<path_rra>/p-d1-bds_traffic_in_158207.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/19,476,<path_rra>/p-d1-bds_traffic_in_158206.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/18,475,<path_rra>/p-d1-bds_traffic_in_158205.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/17,474,<path_rra>/p-d1-bds_traffic_in_158204.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/16,473,<path_rra>/p-d1-bds_traffic_in_158203.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/15,472,<path_rra>/p-d1-bds_traffic_in_158202.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/14,471,<path_rra>/p-d1-bds_traffic_in_158201.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/12,470,<path_rra>/p-d1-bds_traffic_in_158200.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/11,469,<path_rra>/p-d1-bds_traffic_in_158199.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/10,468,<path_rra>/p-d1-bds_traffic_in_158198.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/13/0/3,367,<path_rra>/p-d7-mdo_traffic_in_175592.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/13/0/7,364,<path_rra>/p-d7-mdo_traffic_in_175591.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/11/0/14,295,<path_rra>/p2-d1-btc_traffic_in_138806.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/3,504,<path_rra>/p-d2-jt2_new_traffic_in_153493.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/9/0/34,343,<path_rra>/p2-d1-btc_traffic_in_138854.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/9/0/33,342,<path_rra>/p2-d1-btc_traffic_in_138853.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/11/0/20,301,<path_rra>/p2-d1-btc_traffic_in_138812.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/9/0/32,341,<path_rra>/p2-d1-btc_traffic_in_138852.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/9/0/31,340,<path_rra>/p2-d1-btc_traffic_in_138851.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/2,1501,<path_rra>/p-d1-bds_traffic_in_175171.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/13/0/12,1546,<path_rra>/p-d1-btc_traffic_in_169386.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/9/0/30,339,<path_rra>/p2-d1-btc_traffic_in_138850.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/13/0/0,368,<path_rra>/p-d7-mdo_traffic_in_175590.rrd
 P-D7-MDO,61.5.14.54,ifName,Bundle-Ether35,494,<path_rra>/p-d7-mdo_traffic_in_175589.rrd
 P-D7-MDO,61.5.14.54,ifName,TenGigE0/18/1/19,133,<path_rra>/p-d7-mdo_traffic_in_175588.rrd
 P-D7-MDO,61.5.14.54,ifName,TenGigE0/18/1/18,132,<path_rra>/p-d7-mdo_traffic_in_175587.rrd
 P-D7-MDO,61.5.14.54,ifName,TenGigE0/18/1/17,131,<path_rra>/p-d7-mdo_traffic_in_175586.rrd
 P-D7-MDO,61.5.14.54,ifName,TenGigE0/18/1/16,130,<path_rra>/p-d7-mdo_traffic_in_175585.rrd
 P-D7-MDO,61.5.14.54,ifName,TenGigE0/18/1/15,129,<path_rra>/p-d7-mdo_traffic_in_175584.rrd
 P-D7-MDO,61.5.14.54,ifName,TenGigE0/18/1/14,128,<path_rra>/p-d7-mdo_traffic_in_175583.rrd
 P-D7-MDO,61.5.14.54,ifName,TenGigE0/18/1/13,127,<path_rra>/p-d7-mdo_traffic_in_175582.rrd
 P-D7-MDO,61.5.14.54,ifName,TenGigE0/18/1/12,126,<path_rra>/p-d7-mdo_traffic_in_175581.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/9,467,<path_rra>/p-d1-bds_traffic_in_158197.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/8,466,<path_rra>/p-d1-bds_traffic_in_158196.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/3/0/7,465,<path_rra>/p-d1-bds_traffic_in_158195.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/13/0/3,307,<path_rra>/p-d7-pnk_traffic_in_162421.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/13/0/4,309,<path_rra>/p-d7-pnk_traffic_in_162422.rrd
 P-D7-PNK,61.5.14.55,ifName,Bundle-Ether19,442,<path_rra>/p-d7-pnk_traffic_in_163335.rrd
 P-D7-MDO,61.5.14.54,ifName,Bundle-Ether18,485,<path_rra>/p-d7-mdo_traffic_in_163336.rrd
 P-D2-CKA,61.5.14.158,ifName,Bundle-Ether20,841,<path_rra>/p-d2-cka_new_traffic_in_163339.rrd
 P-D2-CKA,61.5.14.158,ifName,Bundle-Ether19,847,<path_rra>/p-d2-cka_new_traffic_in_163218.rrd
 P-D7-PTR,61.5.13.10,ifName,GigabitEthernet0/13/1/13,97,<path_rra>/p-d7-ptr_traffic_in_141890.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/2/0/15,352,<path_rra>/p-d2-jt2_new_traffic_in_153368.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/17,549,<path_rra>/p-d2-jt2_new_traffic_in_153546.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/16,548,<path_rra>/p-d2-jt2_new_traffic_in_153545.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/15,547,<path_rra>/p-d2-jt2_new_traffic_in_153544.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/14,546,<path_rra>/p-d2-jt2_new_traffic_in_153543.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/13,545,<path_rra>/p-d2-jt2_new_traffic_in_153542.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/22,554,<path_rra>/p-d2-jt2_new_traffic_in_153551.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/21,553,<path_rra>/p-d2-jt2_new_traffic_in_153550.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/20,552,<path_rra>/p-d2-jt2_new_traffic_in_153549.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/19,551,<path_rra>/p-d2-jt2_new_traffic_in_153548.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/18,550,<path_rra>/p-d2-jt2_new_traffic_in_153547.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/11/0/12,659,<path_rra>/p-d5-kbl_traffic_in_149964.rrd
 P-D2-CKA,61.5.14.158,ifName,Bundle-Ether25,848,<path_rra>/p-d2-cka_new_traffic_in_163219.rrd
 P-D2-CKA,61.5.14.158,ifName,Bundle-Ether27,849,<path_rra>/p-d2-cka_new_traffic_in_163220.rrd
 P-D2-CKA,61.5.14.158,ifName,Bundle-Ether32,850,<path_rra>/p-d2-cka_new_traffic_in_163221.rrd
 P-D2-CKA,61.5.14.158,ifName,Bundle-Ether37,851,<path_rra>/p-d2-cka_new_traffic_in_163222.rrd
 P-D2-CKA,61.5.14.158,ifName,Bundle-Ether5,843,<path_rra>/p-d2-cka_new_traffic_in_163214.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether103,633,<path_rra>/p-d7-ptr_traffic_in_141944.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.2126,788,<path_rra>/p-d7-ptr_traffic_in_141927.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.2125,787,<path_rra>/p-d7-ptr_traffic_in_141926.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.2124,786,<path_rra>/p-d7-ptr_traffic_in_141925.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.2123,785,<path_rra>/p-d7-ptr_traffic_in_141924.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.2122,784,<path_rra>/p-d7-ptr_traffic_in_141923.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.2121,783,<path_rra>/p-d7-ptr_traffic_in_141922.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.1603,782,<path_rra>/p-d7-ptr_traffic_in_141921.rrd
 P-D7-PTR,61.5.13.10,ifName,tunnel-te7901,757,<path_rra>/p-d7-ptr_traffic_in_141920.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.1510,703,<path_rra>/p-d7-ptr_traffic_in_141919.rrd
 P-D7-PTR,61.5.13.10,ifName,tunnel-te7200,755,<path_rra>/p-d7-ptr_traffic_in_141918.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.113,700,<path_rra>/p-d7-ptr_traffic_in_141917.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.102,699,<path_rra>/p-d7-ptr_traffic_in_141916.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.101,698,<path_rra>/p-d7-ptr_traffic_in_141915.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.100,697,<path_rra>/p-d7-ptr_traffic_in_141914.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.88,711,<path_rra>/p-d7-ptr_traffic_in_141913.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.75,780,<path_rra>/p-d7-ptr_traffic_in_141912.rrd
 P-D7-PTR,61.5.13.10,ifName,tunnel-te4004,746,<path_rra>/p-d7-ptr_traffic_in_141911.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.73,710,<path_rra>/p-d7-ptr_traffic_in_141910.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.72,709,<path_rra>/p-d7-ptr_traffic_in_141909.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.55,779,<path_rra>/p-d7-ptr_traffic_in_141908.rrd
 P-D7-PTR,61.5.13.10,ifName,tunnel-te3006,742,<path_rra>/p-d7-ptr_traffic_in_141907.rrd
 P-D7-PTR,61.5.13.10,ifName,tunnel-te3005,741,<path_rra>/p-d7-ptr_traffic_in_141906.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/23,555,<path_rra>/p-d2-jt2_new_traffic_in_153552.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/24,556,<path_rra>/p-d2-jt2_new_traffic_in_153553.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/25,557,<path_rra>/p-d2-jt2_new_traffic_in_153554.rrd
 P-D7-MDO,61.5.14.54,ifName,TenGigE0/18/1/11,125,<path_rra>/p-d7-mdo_traffic_in_175580.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/8/0/20,1179,<path_rra>/p-d1-bds_traffic_in_146029.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/26,558,<path_rra>/p-d2-jt2_new_traffic_in_153555.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/3,1502,<path_rra>/p-d1-bds_traffic_in_175172.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/16/0/30,1685,<path_rra>/p-d1-btc_traffic_in_175334.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/16/0/29,1684,<path_rra>/p-d1-btc_traffic_in_175333.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/16/0/28,1683,<path_rra>/p-d1-btc_traffic_in_175332.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/13/0/26,1539,<path_rra>/p-d1-btc_traffic_in_169379.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/13/0/25,1538,<path_rra>/p-d1-btc_traffic_in_169378.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/13/0/24,1537,<path_rra>/p-d1-btc_traffic_in_169377.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/4/0/30,661,<path_rra>/p-d7-mdo_traffic_in_178830.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/4/0/29,660,<path_rra>/p-d7-mdo_traffic_in_178829.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/4/0/28,659,<path_rra>/p-d7-mdo_traffic_in_178828.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/4/0/27,658,<path_rra>/p-d7-mdo_traffic_in_178827.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/13/0/30,447,<path_rra>/p-d2-cka_traffic_in_152079.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/26,685,<path_rra>/p-d7-pnk_traffic_in_177096.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/2/0/13,350,<path_rra>/p-d2-jt2_new_traffic_in_153366.rrd
